userId,first_name,last_name,email,mobilePlanId,name,description,price,data_limit,call_minutes,sms_count,orderId,user_id,mobile_plan_id,created_at,paymentId,order_id,amount,created_at,method,status,subscriptionId,user_id,plan_id,start_date,end_date,status
613,Jane,Doe,jane.doe613@example.com,613,Plan613,Description for Plan613,135,4,209,82,613,6,368,2024-05-15 16:48:05,613,868,232.02,2024-04-04 23:51:08,PAYPAL,FAILED,613,334,127,2024-05-29,2024-06-21,EXPIRED
614,Jane,Doe,jane.doe614@example.com,614,Plan614,Description for Plan614,107,1,271,55,614,305,841,2024-05-05 02:21:05,614,911,146.20,2024-05-23 05:35:10,BANK_TRANSFER,COMPLETED,614,594,312,2025-02-14,2025-02-14,CANCELLED
615,Alice,Doe,alice.doe615@example.com,615,Plan615,Description for Plan615,123,1,148,71,615,941,985,2024-06-19 10:43:08,615,954,167.29,2024-07-23 02:31:48,CREDIT_CARD,FAILED,615,242,386,2025-02-01,2025-02-02,CANCELLED
616,Jane,Doe,jane.doe616@example.com,616,Plan616,Description for Plan616,116,9,286,62,616,917,649,2025-01-19 05:02:34,616,233,26.41,2024-07-23 18:03:42,PAYPAL,COMPLETED,616,289,177,2024-05-15,2024-05-22,EXPIRED
617,Jane,Johnson,jane.johnson617@example.com,617,Plan617,Description for Plan617,76,4,272,86,617,240,639,2024-12-06 17:04:22,617,782,328.15,2024-10-25 20:44:40,BANK_TRANSFER,COMPLETED,617,71,274,2024-12-11,2024-12-14,CANCELLED
618,Bob,Doe,bob.doe618@example.com,618,Plan618,Description for Plan618,84,1,290,95,618,27,761,2025-03-17 13:26:39,618,455,391.63,2024-10-25 22:17:43,BANK_TRANSFER,REFUNDED,618,231,511,2024-06-15,2024-07-07,CANCELLED
619,Alice,Doe,alice.doe619@example.com,619,Plan619,Description for Plan619,144,7,231,71,619,536,841,2024-05-28 01:31:50,619,396,75.82,2025-01-09 10:14:16,PAYPAL,FAILED,619,275,806,2024-10-11,2024-10-24,CANCELLED
620,John,Doe,john.doe620@example.com,620,Plan620,Description for Plan620,109,10,195,64,620,136,486,2024-08-24 01:16:05,620,611,28.60,2025-01-14 12:36:38,PAYPAL,REFUNDED,620,786,603,2024-09-29,2024-10-22,ACTIVE
621,Jane,Doe,jane.doe621@example.com,621,Plan621,Description for Plan621,100,3,397,75,621,510,825,2024-04-07 20:27:14,621,164,20.45,2024-05-11 14:03:36,CREDIT_CARD,FAILED,621,622,358,2025-01-26,2025-02-03,EXPIRED
622,Bob,Johnson,bob.johnson622@example.com,622,Plan622,Description for Plan622,105,3,224,78,622,780,578,2024-11-10 06:27:10,622,665,290.25,2024-10-12 07:59:52,CREDIT_CARD,PENDING,622,132,56,2024-08-11,2024-08-18,ACTIVE
623,Jane,Brown,jane.brown623@example.com,623,Plan623,Description for Plan623,95,2,301,57,623,962,583,2024-08-15 17:59:16,623,961,247.79,2024-07-14 20:22:25,PAYPAL,REFUNDED,623,731,51,2024-09-24,2024-09-25,CANCELLED
624,Bob,Brown,bob.brown624@example.com,624,Plan624,Description for Plan624,91,7,127,57,624,917,780,2024-06-20 14:04:12,624,619,383.06,2025-01-11 22:34:42,BANK_TRANSFER,COMPLETED,624,220,604,2025-02-23,2025-02-24,ACTIVE
625,John,Smith,john.smith625@example.com,625,Plan625,Description for Plan625,80,7,367,72,625,519,944,2024-10-28 06:24:34,625,242,325.42,2024-05-29 14:10:40,CREDIT_CARD,REFUNDED,625,205,8,2024-11-19,2024-11-28,EXPIRED
626,Jane,Smith,jane.smith626@example.com,626,Plan626,Description for Plan626,126,8,276,99,626,262,556,2024-06-24 20:16:32,626,233,342.62,2024-10-29 15:11:49,PAYPAL,PENDING,626,670,161,2024-05-03,2024-05-05,CANCELLED
627,Jane,Smith,jane.smith627@example.com,627,Plan627,Description for Plan627,116,3,348,55,627,884,351,2025-01-03 18:39:28,627,873,182.76,2024-11-21 12:36:41,CREDIT_CARD,REFUNDED,627,30,49,2025-03-19,2025-04-07,EXPIRED
628,Jane,Smith,jane.smith628@example.com,628,Plan628,Description for Plan628,148,8,370,64,628,470,856,2024-12-20 23:49:49,628,814,19.81,2024-12-07 22:58:17,CREDIT_CARD,FAILED,628,892,94,2025-01-07,2025-01-27,ACTIVE
629,Alice,Johnson,alice.johnson629@example.com,629,Plan629,Description for Plan629,149,1,112,52,629,718,413,2024-09-30 18:23:16,629,548,406.26,2024-06-25 23:12:50,BANK_TRANSFER,FAILED,629,955,735,2024-08-31,2024-09-15,EXPIRED
630,Alice,Smith,alice.smith630@example.com,630,Plan630,Description for Plan630,108,4,189,65,630,973,420,2024-11-25 10:02:01,630,223,90.33,2024-09-25 03:10:35,CREDIT_CARD,COMPLETED,630,565,494,2024-05-07,2024-05-09,EXPIRED
631,Alice,Johnson,alice.johnson631@example.com,631,Plan631,Description for Plan631,52,1,126,88,631,56,192,2024-05-18 10:17:11,631,667,371.20,2025-03-11 12:46:48,CREDIT_CARD,REFUNDED,631,707,198,2024-08-30,2024-09-24,CANCELLED
632,John,Johnson,john.johnson632@example.com,632,Plan632,Description for Plan632,60,9,293,68,632,906,801,2025-03-15 13:13:16,632,486,105.21,2025-01-14 20:52:06,CREDIT_CARD,COMPLETED,632,148,29,2024-09-17,2024-10-05,ACTIVE
633,Bob,Johnson,bob.johnson633@example.com,633,Plan633,Description for Plan633,87,3,315,69,633,141,30,2025-02-02 09:56:06,633,109,479.44,2025-03-23 04:28:28,CREDIT_CARD,COMPLETED,633,982,771,2024-08-13,2024-08-19,ACTIVE
634,Jane,Brown,jane.brown634@example.com,634,Plan634,Description for Plan634,107,7,289,82,634,655,301,2025-04-01 21:27:03,634,714,360.37,2024-09-06 02:00:00,CREDIT_CARD,COMPLETED,634,869,675,2025-03-05,2025-03-09,CANCELLED
635,Alice,Johnson,alice.johnson635@example.com,635,Plan635,Description for Plan635,131,8,352,78,635,444,836,2024-05-08 01:53:04,635,360,276.25,2024-04-27 03:40:51,BANK_TRANSFER,REFUNDED,635,99,812,2024-06-03,2024-06-27,CANCELLED
636,Bob,Smith,bob.smith636@example.com,636,Plan636,Description for Plan636,84,2,389,55,636,470,402,2024-12-04 15:26:31,636,426,58.21,2025-01-13 01:55:33,CREDIT_CARD,PENDING,636,136,174,2024-12-25,2025-01-09,CANCELLED
637,Bob,Smith,bob.smith637@example.com,637,Plan637,Description for Plan637,147,2,123,67,637,401,743,2024-06-09 08:14:14,637,972,377.77,2025-02-23 10:07:32,PAYPAL,PENDING,637,9,470,2024-09-14,2024-10-05,ACTIVE
638,Bob,Smith,bob.smith638@example.com,638,Plan638,Description for Plan638,84,9,242,55,638,741,558,2024-12-05 10:39:30,638,630,218.88,2024-12-20 23:17:26,CREDIT_CARD,FAILED,638,223,664,2025-02-09,2025-02-16,ACTIVE
639,Jane,Johnson,jane.johnson639@example.com,639,Plan639,Description for Plan639,50,2,273,91,639,597,190,2025-01-13 13:52:11,639,292,439.16,2024-05-19 14:23:40,PAYPAL,REFUNDED,639,879,813,2024-11-22,2024-12-11,CANCELLED
640,John,Johnson,john.johnson640@example.com,640,Plan640,Description for Plan640,99,6,129,93,640,708,775,2024-08-06 00:43:16,640,668,363.20,2024-08-16 01:03:53,CREDIT_CARD,COMPLETED,640,252,794,2024-11-16,2024-11-17,CANCELLED
641,Alice,Doe,alice.doe641@example.com,641,Plan641,Description for Plan641,73,6,222,99,641,436,586,2025-01-13 19:06:51,641,266,33.56,2024-07-17 06:47:38,CREDIT_CARD,COMPLETED,641,751,852,2024-10-12,2024-10-24,EXPIRED
642,Alice,Smith,alice.smith642@example.com,642,Plan642,Description for Plan642,95,1,120,79,642,216,304,2024-05-31 01:45:20,642,697,83.51,2025-02-20 21:16:59,CREDIT_CARD,PENDING,642,812,35,2025-02-11,2025-03-13,CANCELLED
643,John,Smith,john.smith643@example.com,643,Plan643,Description for Plan643,146,2,298,70,643,764,587,2024-06-12 20:28:33,643,822,247.23,2024-10-05 02:03:08,CREDIT_CARD,PENDING,643,20,969,2024-10-09,2024-10-27,EXPIRED
644,Jane,Smith,jane.smith644@example.com,644,Plan644,Description for Plan644,127,10,271,53,644,888,205,2024-09-17 02:07:10,644,607,93.83,2025-03-31 07:53:26,CREDIT_CARD,COMPLETED,644,680,698,2025-03-14,2025-03-29,EXPIRED
645,Bob,Brown,bob.brown645@example.com,645,Plan645,Description for Plan645,90,2,125,56,645,501,665,2025-03-31 22:40:22,645,728,290.37,2024-04-07 02:40:52,BANK_TRANSFER,REFUNDED,645,693,964,2024-06-23,2024-06-26,EXPIRED
646,Alice,Brown,alice.brown646@example.com,646,Plan646,Description for Plan646,81,6,375,69,646,444,239,2024-10-19 16:11:42,646,847,60.91,2024-06-26 00:35:27,BANK_TRANSFER,FAILED,646,282,20,2024-07-12,2024-07-26,ACTIVE
647,John,Brown,john.brown647@example.com,647,Plan647,Description for Plan647,143,4,140,72,647,220,372,2024-08-20 09:26:32,647,817,168.33,2024-11-04 18:34:10,CREDIT_CARD,COMPLETED,647,58,316,2024-09-04,2024-09-20,ACTIVE
648,Jane,Johnson,jane.johnson648@example.com,648,Plan648,Description for Plan648,140,1,118,67,648,277,484,2024-05-25 10:03:14,648,626,195.66,2024-10-28 07:57:58,BANK_TRANSFER,FAILED,648,900,938,2024-08-20,2024-09-12,CANCELLED
649,Bob,Smith,bob.smith649@example.com,649,Plan649,Description for Plan649,65,7,138,98,649,761,328,2024-11-08 21:14:53,649,678,369.94,2025-02-10 05:53:12,PAYPAL,FAILED,649,635,406,2024-05-17,2024-06-16,EXPIRED
650,Alice,Brown,alice.brown650@example.com,650,Plan650,Description for Plan650,66,4,197,58,650,255,30,2024-07-13 16:03:08,650,872,388.99,2024-11-14 02:17:29,CREDIT_CARD,COMPLETED,650,875,898,2025-03-05,2025-03-28,ACTIVE
651,Alice,Doe,alice.doe651@example.com,651,Plan651,Description for Plan651,65,3,159,60,651,873,872,2025-01-07 11:03:01,651,932,359.20,2025-01-16 15:33:37,CREDIT_CARD,COMPLETED,651,96,115,2024-06-26,2024-07-12,CANCELLED
652,Jane,Johnson,jane.johnson652@example.com,652,Plan652,Description for Plan652,70,4,304,64,652,211,422,2024-12-26 02:33:29,652,790,419.83,2024-08-22 06:51:20,CREDIT_CARD,FAILED,652,995,672,2024-05-11,2024-05-30,EXPIRED
653,Bob,Johnson,bob.johnson653@example.com,653,Plan653,Description for Plan653,57,10,348,62,653,854,917,2025-03-16 15:57:05,653,862,341.64,2024-11-06 23:00:38,PAYPAL,COMPLETED,653,147,868,2024-04-25,2024-05-19,ACTIVE
654,Bob,Johnson,bob.johnson654@example.com,654,Plan654,Description for Plan654,135,8,365,85,654,738,765,2024-04-22 02:29:05,654,475,271.16,2024-07-16 09:22:09,CREDIT_CARD,PENDING,654,869,976,2025-02-13,2025-03-12,CANCELLED
655,Alice,Johnson,alice.johnson655@example.com,655,Plan655,Description for Plan655,136,1,272,73,655,809,332,2025-02-19 01:52:43,655,500,195.84,2024-05-12 00:39:02,CREDIT_CARD,REFUNDED,655,946,477,2024-12-19,2025-01-07,CANCELLED
656,Bob,Smith,bob.smith656@example.com,656,Plan656,Description for Plan656,95,5,161,65,656,220,839,2024-11-26 03:11:01,656,576,474.30,2025-01-13 01:54:46,CREDIT_CARD,PENDING,656,988,467,2024-09-21,2024-10-03,ACTIVE
657,Jane,Brown,jane.brown657@example.com,657,Plan657,Description for Plan657,136,9,151,81,657,642,834,2024-06-28 08:03:52,657,167,435.49,2025-02-03 09:42:46,CREDIT_CARD,COMPLETED,657,512,539,2024-04-30,2024-05-08,CANCELLED
658,Jane,Smith,jane.smith658@example.com,658,Plan658,Description for Plan658,80,10,108,61,658,574,444,2024-12-03 21:10:42,658,202,413.50,2025-02-20 03:14:35,CREDIT_CARD,COMPLETED,658,181,244,2025-01-16,2025-01-22,CANCELLED
659,Bob,Doe,bob.doe659@example.com,659,Plan659,Description for Plan659,95,4,175,87,659,342,924,2025-03-02 06:12:20,659,185,372.79,2024-06-22 10:39:12,CREDIT_CARD,FAILED,659,739,595,2024-07-04,2024-07-20,CANCELLED
660,Alice,Doe,alice.doe660@example.com,660,Plan660,Description for Plan660,62,4,361,53,660,890,420,2024-04-15 20:32:29,660,83,184.08,2024-07-04 09:05:34,BANK_TRANSFER,COMPLETED,660,907,94,2025-03-23,2025-03-30,EXPIRED
661,Alice,Brown,alice.brown661@example.com,661,Plan661,Description for Plan661,68,6,130,83,661,456,39,2024-09-01 23:42:25,661,701,356.05,2024-10-25 13:47:02,BANK_TRANSFER,FAILED,661,120,713,2025-02-21,2025-03-07,ACTIVE
662,Bob,Doe,bob.doe662@example.com,662,Plan662,Description for Plan662,130,8,327,64,662,753,831,2024-07-31 06:18:58,662,49,94.34,2024-10-01 09:01:15,CREDIT_CARD,PENDING,662,130,636,2024-08-13,2024-08-30,ACTIVE
663,Bob,Doe,bob.doe663@example.com,663,Plan663,Description for Plan663,92,4,365,82,663,442,784,2025-01-26 15:47:19,663,509,84.90,2025-02-27 17:33:25,CREDIT_CARD,COMPLETED,663,666,209,2024-05-20,2024-06-16,ACTIVE
664,John,Brown,john.brown664@example.com,664,Plan664,Description for Plan664,148,4,288,60,664,683,966,2024-06-19 18:52:29,664,629,476.87,2025-01-24 06:37:08,BANK_TRANSFER,COMPLETED,664,948,364,2025-01-24,2025-02-05,CANCELLED
665,Bob,Brown,bob.brown665@example.com,665,Plan665,Description for Plan665,69,8,143,58,665,906,922,2024-07-17 22:37:32,665,806,223.75,2024-08-06 14:23:34,PAYPAL,FAILED,665,778,270,2025-03-10,2025-04-06,CANCELLED
666,John,Doe,john.doe666@example.com,666,Plan666,Description for Plan666,113,5,217,56,666,894,1,2024-12-24 11:36:07,666,867,409.72,2024-12-06 09:18:46,CREDIT_CARD,COMPLETED,666,272,65,2024-09-02,2024-09-08,ACTIVE
667,Jane,Smith,jane.smith667@example.com,667,Plan667,Description for Plan667,104,1,270,90,667,898,682,2024-12-23 15:48:36,667,153,249.51,2024-09-26 21:01:11,BANK_TRANSFER,PENDING,667,33,429,2024-12-28,2025-01-14,EXPIRED
668,Jane,Brown,jane.brown668@example.com,668,Plan668,Description for Plan668,73,4,184,56,668,837,398,2024-09-21 19:38:47,668,988,86.01,2024-04-04 18:08:48,PAYPAL,PENDING,668,80,91,2024-11-27,2024-11-27,EXPIRED
669,John,Smith,john.smith669@example.com,669,Plan669,Description for Plan669,148,8,272,75,669,255,832,2024-04-27 02:38:28,669,704,192.43,2024-06-11 21:32:35,CREDIT_CARD,REFUNDED,669,376,197,2025-02-26,2025-03-28,ACTIVE
670,John,Johnson,john.johnson670@example.com,670,Plan670,Description for Plan670,78,4,217,73,670,432,611,2024-09-10 19:06:49,670,236,107.56,2024-12-11 12:51:56,CREDIT_CARD,FAILED,670,33,317,2025-02-28,2025-03-07,CANCELLED
671,Jane,Smith,jane.smith671@example.com,671,Plan671,Description for Plan671,148,1,202,83,671,355,468,2024-08-14 03:04:39,671,930,169.07,2024-04-15 10:03:37,PAYPAL,COMPLETED,671,248,509,2024-06-08,2024-06-24,CANCELLED
672,John,Johnson,john.johnson672@example.com,672,Plan672,Description for Plan672,99,3,285,85,672,577,616,2024-09-21 19:00:48,672,693,208.30,2025-04-03 13:06:41,CREDIT_CARD,REFUNDED,672,126,819,2024-07-27,2024-08-16,CANCELLED
673,John,Johnson,john.johnson673@example.com,673,Plan673,Description for Plan673,137,2,116,50,673,654,131,2024-10-07 14:12:47,673,357,416.57,2024-07-26 02:23:47,CREDIT_CARD,PENDING,673,582,169,2025-03-18,2025-04-01,ACTIVE
674,Jane,Brown,jane.brown674@example.com,674,Plan674,Description for Plan674,65,2,181,64,674,431,476,2025-02-26 02:14:43,674,197,88.00,2024-05-05 04:57:01,CREDIT_CARD,PENDING,674,325,814,2024-09-11,2024-09-24,ACTIVE
675,Alice,Doe,alice.doe675@example.com,675,Plan675,Description for Plan675,125,6,207,91,675,239,765,2025-02-11 08:07:33,675,320,124.37,2024-06-12 02:52:10,PAYPAL,FAILED,675,942,131,2025-03-27,2025-04-05,EXPIRED
676,Alice,Smith,alice.smith676@example.com,676,Plan676,Description for Plan676,133,3,383,95,676,35,130,2024-05-21 10:09:34,676,129,410.21,2024-08-21 22:15:47,PAYPAL,REFUNDED,676,883,438,2025-04-01,2025-04-23,EXPIRED
677,Bob,Smith,bob.smith677@example.com,677,Plan677,Description for Plan677,141,9,313,61,677,457,483,2024-07-26 18:45:57,677,800,209.21,2024-05-30 02:58:26,CREDIT_CARD,COMPLETED,677,872,618,2025-03-10,2025-03-22,CANCELLED
678,John,Doe,john.doe678@example.com,678,Plan678,Description for Plan678,103,7,319,57,678,528,823,2024-12-15 11:45:02,678,207,97.09,2024-11-13 20:22:44,BANK_TRANSFER,FAILED,678,859,843,2024-04-03,2024-05-01,EXPIRED
679,Alice,Johnson,alice.johnson679@example.com,679,Plan679,Description for Plan679,51,8,305,85,679,473,306,2024-04-10 02:40:10,679,271,86.27,2024-10-26 14:10:06,CREDIT_CARD,PENDING,679,872,754,2024-11-19,2024-11-27,CANCELLED
680,Alice,Johnson,alice.johnson680@example.com,680,Plan680,Description for Plan680,140,3,391,64,680,351,115,2025-02-26 11:50:24,680,173,172.62,2025-03-12 09:56:06,PAYPAL,PENDING,680,961,311,2024-10-28,2024-11-01,EXPIRED
681,Alice,Doe,alice.doe681@example.com,681,Plan681,Description for Plan681,92,2,119,83,681,515,151,2024-11-12 08:50:42,681,98,132.48,2024-12-16 10:52:35,BANK_TRANSFER,FAILED,681,671,55,2024-09-22,2024-10-04,ACTIVE
682,Jane,Doe,jane.doe682@example.com,682,Plan682,Description for Plan682,88,2,135,57,682,304,146,2024-04-13 18:53:02,682,951,346.74,2024-05-23 07:11:30,PAYPAL,REFUNDED,682,517,931,2024-07-06,2024-07-16,EXPIRED
683,Bob,Smith,bob.smith683@example.com,683,Plan683,Description for Plan683,102,1,283,80,683,756,70,2024-09-11 09:54:50,683,863,299.54,2024-04-26 19:16:22,BANK_TRANSFER,FAILED,683,784,959,2024-10-05,2024-10-23,ACTIVE
684,Bob,Brown,bob.brown684@example.com,684,Plan684,Description for Plan684,100,3,378,69,684,190,926,2024-04-06 06:06:01,684,548,370.41,2024-12-04 02:24:29,CREDIT_CARD,FAILED,684,139,13,2025-01-23,2025-02-20,EXPIRED
685,John,Brown,john.brown685@example.com,685,Plan685,Description for Plan685,130,9,323,53,685,26,99,2024-04-09 20:51:29,685,37,365.49,2024-06-12 16:01:35,PAYPAL,PENDING,685,517,244,2024-10-26,2024-11-14,ACTIVE
686,John,Doe,john.doe686@example.com,686,Plan686,Description for Plan686,77,9,326,62,686,833,771,2024-09-23 05:53:00,686,490,33.73,2024-12-19 15:29:48,BANK_TRANSFER,REFUNDED,686,696,211,2024-07-14,2024-08-11,EXPIRED
687,Bob,Smith,bob.smith687@example.com,687,Plan687,Description for Plan687,147,10,340,53,687,863,940,2024-08-07 16:32:02,687,918,205.82,2025-02-08 05:01:14,CREDIT_CARD,REFUNDED,687,199,162,2024-11-08,2024-12-02,EXPIRED
688,John,Brown,john.brown688@example.com,688,Plan688,Description for Plan688,83,4,127,71,688,7,270,2024-10-29 21:59:47,688,227,220.65,2024-11-21 19:46:39,CREDIT_CARD,COMPLETED,688,191,182,2024-09-05,2024-09-22,CANCELLED
689,Alice,Brown,alice.brown689@example.com,689,Plan689,Description for Plan689,140,4,128,53,689,261,897,2024-08-24 00:04:46,689,90,240.63,2024-06-29 03:03:00,PAYPAL,FAILED,689,779,211,2024-12-24,2025-01-04,EXPIRED
690,Alice,Johnson,alice.johnson690@example.com,690,Plan690,Description for Plan690,79,9,260,83,690,388,91,2025-02-24 03:31:25,690,309,247.06,2024-08-28 05:37:07,BANK_TRANSFER,PENDING,690,857,982,2024-08-13,2024-08-30,EXPIRED
691,John,Doe,john.doe691@example.com,691,Plan691,Description for Plan691,142,10,138,91,691,267,769,2025-01-28 02:40:48,691,502,173.88,2024-05-05 04:57:44,CREDIT_CARD,PENDING,691,322,692,2024-09-16,2024-10-08,EXPIRED
692,Bob,Smith,bob.smith692@example.com,692,Plan692,Description for Plan692,140,7,259,67,692,157,721,2024-08-04 15:16:14,692,696,450.19,2025-01-24 23:02:26,PAYPAL,PENDING,692,834,966,2024-08-19,2024-09-14,EXPIRED
693,Alice,Brown,alice.brown693@example.com,693,Plan693,Description for Plan693,112,1,356,85,693,325,866,2024-11-19 08:46:46,693,365,88.34,2025-01-09 18:47:16,CREDIT_CARD,COMPLETED,693,90,428,2024-12-31,2025-01-29,CANCELLED
694,Alice,Smith,alice.smith694@example.com,694,Plan694,Description for Plan694,125,10,109,57,694,565,492,2024-10-14 20:13:23,694,524,473.77,2024-10-06 23:38:35,BANK_TRANSFER,FAILED,694,1000,100,2025-02-15,2025-02-19,ACTIVE
695,Jane,Johnson,jane.johnson695@example.com,695,Plan695,Description for Plan695,80,4,167,75,695,835,477,2024-09-27 02:11:20,695,657,24.69,2024-06-17 23:41:58,PAYPAL,PENDING,695,776,593,2024-06-17,2024-07-03,CANCELLED
696,John,Doe,john.doe696@example.com,696,Plan696,Description for Plan696,104,9,380,83,696,591,216,2024-06-03 22:17:46,696,768,200.95,2024-06-13 13:40:31,BANK_TRANSFER,PENDING,696,919,343,2024-04-30,2024-05-17,CANCELLED
697,John,Johnson,john.johnson697@example.com,697,Plan697,Description for Plan697,68,8,199,68,697,136,835,2024-10-07 01:46:05,697,54,221.95,2024-05-26 00:32:23,CREDIT_CARD,REFUNDED,697,375,526,2024-10-20,2024-10-20,CANCELLED
698,John,Brown,john.brown698@example.com,698,Plan698,Description for Plan698,56,3,275,79,698,90,700,2024-06-23 06:09:53,698,781,319.86,2024-05-06 14:37:19,PAYPAL,PENDING,698,400,5,2025-02-13,2025-02-27,CANCELLED
699,John,Doe,john.doe699@example.com,699,Plan699,Description for Plan699,74,6,308,59,699,986,168,2024-04-27 16:12:58,699,191,45.43,2024-05-28 21:00:27,BANK_TRANSFER,FAILED,699,889,941,2025-02-19,2025-03-18,EXPIRED
700,Alice,Johnson,alice.johnson700@example.com,700,Plan700,Description for Plan700,108,4,272,78,700,626,634,2024-11-28 09:13:23,700,884,239.31,2024-12-26 23:47:11,CREDIT_CARD,REFUNDED,700,808,536,2025-03-28,2025-04-12,ACTIVE
701,Jane,Johnson,jane.johnson701@example.com,701,Plan701,Description for Plan701,134,8,305,95,701,705,491,2024-06-06 00:19:20,701,699,178.88,2024-08-18 20:00:54,PAYPAL,REFUNDED,701,780,541,2025-01-03,2025-01-16,EXPIRED
702,Alice,Johnson,alice.johnson702@example.com,702,Plan702,Description for Plan702,73,3,377,59,702,539,818,2024-07-15 21:08:45,702,496,304.94,2024-08-11 15:08:31,PAYPAL,COMPLETED,702,596,213,2025-03-01,2025-03-16,CANCELLED
703,Jane,Smith,jane.smith703@example.com,703,Plan703,Description for Plan703,119,8,344,68,703,848,103,2024-08-13 06:49:22,703,762,471.30,2024-12-18 06:22:00,BANK_TRANSFER,PENDING,703,608,392,2024-12-15,2024-12-19,ACTIVE
704,John,Smith,john.smith704@example.com,704,Plan704,Description for Plan704,147,10,182,97,704,137,70,2024-11-29 19:07:27,704,39,364.18,2024-08-02 03:56:54,PAYPAL,PENDING,704,203,521,2025-03-31,2025-04-22,EXPIRED
705,Jane,Smith,jane.smith705@example.com,705,Plan705,Description for Plan705,142,2,216,52,705,537,193,2024-08-08 05:24:12,705,400,201.72,2024-12-11 15:34:32,CREDIT_CARD,COMPLETED,705,317,892,2024-05-16,2024-05-24,CANCELLED
706,Alice,Brown,alice.brown706@example.com,706,Plan706,Description for Plan706,140,4,260,62,706,635,845,2024-09-26 10:21:32,706,245,386.12,2024-09-14 04:37:28,PAYPAL,REFUNDED,706,755,639,2024-04-13,2024-04-19,EXPIRED
707,Bob,Doe,bob.doe707@example.com,707,Plan707,Description for Plan707,81,7,109,51,707,861,61,2024-06-19 20:35:47,707,513,46.76,2025-04-01 02:45:51,CREDIT_CARD,COMPLETED,707,178,108,2024-11-03,2024-11-27,CANCELLED
708,Alice,Smith,alice.smith708@example.com,708,Plan708,Description for Plan708,131,7,332,61,708,277,847,2025-04-02 10:03:51,708,287,66.69,2024-06-19 04:10:40,PAYPAL,REFUNDED,708,485,466,2025-03-09,2025-03-29,CANCELLED
709,Bob,Brown,bob.brown709@example.com,709,Plan709,Description for Plan709,124,6,246,78,709,417,248,2024-12-09 01:13:47,709,449,312.94,2024-07-06 15:13:59,PAYPAL,PENDING,709,552,330,2025-01-28,2025-01-29,ACTIVE
